p,z,inv_alpha_0_pred,inv_alpha_0_frac_err,inv_alpha_0_sigma,v_EW_pred,v_EW_frac_err,v_EW_sigma,n_s_pred,n_s_frac_err,n_s_sigma,delta_cp_pred,delta_cp_frac_err,delta_cp_sigma,score_core,score_all,score_core_sigma
30047,5,109.22484424046742,0.20294780225220208,1324340706.8348846,137.3831330750626,0.44203097605774266,5441.84334624687,0.9517507144719137,0.013627614807841488,3.130782268591965,1.1625480363310334,0.02796986928843355,0.7433769704214783,0.34393254733563644,0.24369408061487796,936450294.4122382
30047,6,109.72484424046742,0.1992991259675602,1300531183.0253608,147.7045294346027,0.4001115691877073,4925.773528269865,0.9517507144719137,0.013627614807841488,3.130782268591965,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.3160770550113397,0.22360799305909168,919614418.6683916
30047,7,110.22484424046742,0.19565044968291828,1276721659.215837,158.0259257941428,0.358192162317672,4409.70371029286,0.9517507144719137,0.013627614807841488,3.130782268591965,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.2886006961243663,0.20437827170850634,902778542.9246436
30047,8,110.72484424046742,0.19200177339827637,1252912135.4063132,168.3473221536829,0.3162727554476366,3893.633892315854,0.9517507144719137,0.013627614807841488,3.130782268591965,1.2374629934615633,0.03466805473374862,0.9213998547014077,0.2616229508534406,0.18593058027856574,885942667.1809999
30047,9,111.22484424046742,0.1883530971136345,1229102611.5967894,178.668718513223,0.2743533485776013,3377.5640743388494,0.9517507144719137,0.013627614807841488,3.130782268591965,1.2545685607780586,0.048970368543527265,1.3015235728457468,0.2353153724983145,0.1683229470012042,869106791.4374665
30047,10,111.72484424046742,0.18470442082899258,1205293087.7872655,188.9901148727631,0.23243394170756604,2861.4942563618456,0.9517507144719137,0.013627614807841488,3.130782268591965,1.2692849822171328,0.06127506874342213,1.6285551603807304,0.20993006017658572,0.15172475594505977,852270915.6940501
30047,11,112.22484424046742,0.1810557445443507,1181483563.9777417,199.3115112323032,0.1905145348375307,2345.4244383848404,0.9517507144719137,0.013627614807841488,3.130782268591965,1.2821211922000837,0.07200768578602319,1.9138042711129721,0.1858453263023715,0.1364256109703008,835435039.9507575
30047,12,112.72484424046742,0.17740706825970878,1157674040.168218,209.6329075918433,0.14859512796749536,1829.3546204078352,0.9517507144719137,0.013627614807841488,3.130782268591965,1.2934462286822819,0.08147677983468389,2.165471748495154,0.16363645670232121,0.12285963277431866,818599164.2075964
30059,2,107.73307826799396,0.21383374450420142,1395377181.7145731,106.43723093469822,0.5677149259414417,6989.138453265089,0.9517571359373734,0.013620959749846147,3.1292533482444163,0.9934460576052707,0.16935948360763314,4.501198719882872,0.4289668445377712,0.31499733040842415,986680667.5157249
30059,3,108.23307826799396,0.21018506821955954,1371567657.9050493,116.76000114488974,0.5257899393026978,6472.999942755513,0.9517571359373734,0.013620959749846147,3.1292533482444163,1.0707963267948966,0.10468534548921689,2.7823038490022975,0.4003953191374716,0.28800059690871266,969844791.7716118
30059,4,108.73307826799396,0.20653639193491763,1347758134.0955255,127.08277135508126,0.4838649526639539,5956.861432245937,0.9517571359373734,0.013620959749846147,3.1292533482444163,1.1235827312949387,0.0605495557734626,1.6092726378902504,0.3720097939638043,0.26487466510543,953008916.0275828
30059,5,109.23307826799396,0.20288771565027572,1323948610.2860017,137.40554156527278,0.44193996602521,5440.722921736361,0.9517571359373734,0.013620959749846147,3.1292533482444163,1.1625480363310334,0.02796986928843355,0.7433769704214783,0.343856335358352,0.24364020751133725,936173040.2836424
30059,6,109.73307826799396,0.19923903936563384,1300139086.4764779,147.7283117754643,0.40001497938646613,4924.584411226784,0.9517571359373734,0.013620959749846147,3.1292533482444163,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.31599697667928367,0.22355129502556442,919337164.5397955
30059,7,110.23307826799396,0.19559036308099192,1276329562.666954,158.05108198565583,0.35808999274772224,4408.445900717208,0.9517571359373734,0.013620959749846147,3.1292533482444163,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.28851692587803063,0.20431901519111026,902501288.7960473
30059,8,110.73307826799396,0.19194168679635001,1252520038.8574302,168.37385219584735,0.31616500610897835,3892.3073902076326,0.9517571359373734,0.013620959749846147,3.1292533482444163,1.2374629934615633,0.03466805473374862,0.9213998547014077,0.2615357740521537,0.18586912518062781,885665413.0524035
30059,9,111.23307826799396,0.18829301051170813,1228710515.0479066,178.69662240603887,0.27424001947023446,3376.1688796980566,0.9517571359373734,0.013620959749846147,3.1292533482444163,1.2545685607780586,0.048970368543527265,1.3015235728457468,0.23522526021517842,0.16825982410129328,868829537.3088701
30059,10,111.73307826799396,0.18464433422706622,1204900991.2383828,189.0193926162304,0.23231503283149058,2860.03036918848,0.9517571359373734,0.013620959749846147,3.1292533482444163,1.2692849822171328,0.06127506874342213,1.6285551603807304,0.20983780002856145,0.1516607803913648,851993661.5654535
30059,11,112.23307826799396,0.18099565794242434,1181091467.428859,199.34216282642188,0.1903900461927468,2343.891858678906,0.9517571359373734,0.013620959749846147,3.1292533482444163,1.2821211922000837,0.07200768578602319,1.9138042711129721,0.18575225151164027,0.13636205047597819,835157785.8221611
